frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
366,dodecahedron_bevel2_relax_gyro,18632,22587,3955,62412,62375
367,dodecahedron_bevel2_relax_gyro,19213,23224,4011,63087,63148
368,dodecahedron_bevel2_relax_gyro,18943,22964,4021,62174,62200
369,dodecahedron_bevel2_relax_gyro,18757,22838,4081,61989,62041
370,truncatedIcosidodecahedron_bevel5_relax_hk77,2451,2452,1,46155,42073
371,truncatedIcosidodecahedron_bevel5_relax_hk77,11095,11606,511,71088,71608
372,truncatedIcosidodecahedron_bevel5_relax_hk77,10816,11305,489,62180,62156
373,truncatedIcosidodecahedron_bevel5_relax_hk77,11010,11557,547,62643,62710
374,truncatedIcosidodecahedron_bevel5_relax_hk77,12522,13005,483,63975,63909
375,truncatedIcosidodecahedron_bevel5_relax_hk77,15984,16959,975,65918,66395
376,truncatedIcosidodecahedron_bevel5_relax_hk77,15563,16671,1108,62040,62169
377,truncatedIcosidodecahedron_bevel5_relax_hk77,16201,17392,1191,63099,63173
378,truncatedIcosidodecahedron_bevel5_relax_hk77,15948,17314,1366,62209,62375
379,truncatedIcosidodecahedron_bevel5_relax_hk77,16696,18152,1456,63207,63286
380,truncatedIcosidodecahedron_bevel5_relax_hk77,21868,23470,1602,67685,67830
381,truncatedIcosidodecahedron_bevel5_relax_hk77,20455,21932,1477,61039,60913
382,truncatedIcosidodecahedron_bevel5_relax_hk77,19852,21359,1507,61857,61878
383,truncatedIcosidodecahedron_bevel5_relax_hk77,20442,22068,1626,63049,63157
384,truncatedIcosidodecahedron_bevel5_relax_hk77,20029,21710,1681,62047,62097
385,truncatedIcosidodecahedron_bevel5_relax_hk77,20541,22316,1775,62611,62724
386,truncatedIcosidodecahedron_bevel5_relax_hk77,31392,33195,1803,73314,73337
387,truncatedIcosidodecahedron_bevel5_relax_hk77,16432,18637,2205,47476,47895
388,truncatedIcosidodecahedron_bevel5_relax_hk77,16328,18395,2067,62360,62199
389,truncatedIcosidodecahedron_bevel5_relax_hk77,16747,19008,2261,62880,63070
390,truncatedIcosidodecahedron_bevel5_relax_hk77,31052,33455,2403,76765,76905
391,truncatedIcosidodecahedron_bevel5_relax_hk77,41673,44382,2709,73075,73375
392,truncatedIcosidodecahedron_bevel5_relax_hk77,38022,40039,2017,58812,58109
393,truncatedIcosidodecahedron_bevel5_relax_hk77,37001,38578,1577,61441,60996
394,truncatedIcosidodecahedron_bevel5_relax_hk77,36498,38019,1521,62012,61956
395,truncatedIcosidodecahedron_bevel5_relax_hk77,39405,40116,711,65366,64556
396,truncatedIcosidodecahedron_bevel5_relax_hk77,41142,41592,450,64198,63933
397,truncatedIcosidodecahedron_bevel5_relax_hk77,42708,43292,584,64026,64157
398,truncatedIcosidodecahedron_bevel5_relax_hk77,39230,41627,2397,58983,60794
399,truncatedIcosidodecahedron_bevel5_relax_hk77,35664,38137,2473,58888,58952
400,truncatedIcosidodecahedron_bevel5_relax_hk77,35990,38327,2337,62789,62649
401,truncatedIcosidodecahedron_bevel5_relax_hk77,35681,38157,2476,61804,61940
402,truncatedIcosidodecahedron_bevel5_relax_hk77,36058,38488,2430,62837,62791
403,truncatedIcosidodecahedron_bevel5_relax_hk77,35971,38477,2506,62375,62439
404,truncatedIcosidodecahedron_bevel5_relax_hk77,36920,39392,2472,63410,63365
405,truncatedIcosidodecahedron_bevel5_relax_hk77,39457,41700,2243,65005,64766
406,truncatedIcosidodecahedron_bevel5_relax_hk77,40707,43298,2591,63701,64057
407,truncatedIcosidodecahedron_bevel5_relax_hk77,38947,41323,2376,60755,60539
408,truncatedIcosidodecahedron_bevel5_relax_hk77,43152,45611,2459,66667,66745
409,truncatedIcosidodecahedron_bevel5_relax_hk77,41355,44255,2900,60664,61103
410,truncatedIcosidodecahedron_bevel5_relax_hk77,41602,44137,2535,62706,62329
411,truncatedIcosidodecahedron_bevel5_relax_hk77,40813,43336,2523,61673,61657
412,truncatedIcosidodecahedron_bevel5_relax_hk77,43131,45627,2496,64780,64750
413,truncatedIcosidodecahedron_bevel5_relax_hk77,42393,45138,2745,61723,61971
414,truncatedIcosidodecahedron_bevel5_relax_hk77,42760,45309,2549,62827,62630
415,truncatedIcosidodecahedron_bevel5_relax_hk77,41798,44513,2715,61497,61661
416,truncatedIcosidodecahedron_bevel5_relax_hk77,44044,46521,2477,64708,64465
417,truncatedIcosidodecahedron_bevel5_relax_hk77,43516,46358,2842,61649,62024
418,truncatedIcosidodecahedron_bevel5_relax_hk77,43448,46072,2624,62394,62173
419,truncatedIcosidodecahedron_bevel5_relax_hk77,41589,44437,2848,60602,60824
420,truncatedIcosidodecahedron_bevel5_relax_hk77,40360,43067,2707,61232,61090
421,truncatedIcosidodecahedron_bevel5_relax_hk77,40293,42936,2643,62449,62382
422,truncatedIcosidodecahedron_bevel5_relax_hk77,39581,42220,2639,61750,61734
423,truncatedIcosidodecahedron_bevel5_relax_hk77,38890,41533,2643,61770,61767
424,truncatedIcosidodecahedron_bevel5_relax_hk77,38032,40544,2512,61604,61470
425,truncatedIcosidodecahedron_bevel5_relax_hk77,37676,40263,2587,62106,62179
426,truncatedIcosidodecahedron_bevel5_relax_hk77,37775,40229,2454,62562,62424
427,truncatedIcosidodecahedron_bevel5_relax_hk77,37483,39967,2484,62168,62197
428,truncatedIcosidodecahedron_bevel5_relax_hk77,37335,39775,2440,62314,62266
429,truncatedIcosidodecahedron_bevel5_relax_hk77,37085,39603,2518,62210,62286
430,truncatedIcosidodecahedron_bevel5_relax_hk77,36860,39309,2449,62235,62164
431,truncatedIcosidodecahedron_bevel5_relax_hk77,36568,39113,2545,62158,62262
432,truncatedIcosidodecahedron_bevel5_relax_hk77,37119,39587,2468,63014,62934
433,truncatedIcosidodecahedron_bevel5_relax_hk77,36276,38781,2505,61332,61374
434,truncatedIcosidodecahedron_bevel5_relax_hk77,36651,39071,2420,62896,62805
435,truncatedIcosidodecahedron_bevel5_relax_hk77,35720,38258,2538,61537,61645
436,truncatedIcosidodecahedron_bevel5_relax_hk77,36418,38922,2504,63161,63124
437,truncatedIcosidodecahedron_bevel5_relax_hk77,35820,38272,2452,61852,61808
438,truncatedIcosidodecahedron_bevel5_relax_hk77,36297,38675,2378,62939,62861
439,truncatedIcosidodecahedron_bevel5_relax_hk77,36300,38692,2392,62464,62476
440,truncatedIcosidodecahedron_bevel5_relax_hk77,36325,38722,2397,62486,62489
441,truncatedIcosidodecahedron_bevel5_relax_hk77,36368,38771,2403,62504,62507
442,truncatedOctahedron_gyro_kis_hk17,1844,1917,73,27937,25611
443,truncatedOctahedron_gyro_kis_hk17,8329,8637,308,68945,69185
444,truncatedOctahedron_gyro_kis_hk17,8991,9275,284,63120,63090
445,truncatedOctahedron_gyro_kis_hk17,8174,8464,290,61645,61648
446,truncatedOctahedron_gyro_kis_hk17,9503,9800,297,63792,63796
447,truncatedOctahedron_gyro_kis_hk17,11313,19023,7710,64260,71680
448,truncatedOctahedron_gyro_kis_hk17,13316,17534,4218,64519,61026
449,truncatedOctahedron_gyro_kis_hk17,11795,14290,2495,60575,58860
450,truncatedOctahedron_gyro_kis_hk17,11679,13623,1944,62344,61783
451,truncatedOctahedron_gyro_kis_hk17,11649,13337,1688,62421,62174
452,truncatedOctahedron_gyro_kis_hk17,14978,16938,1960,65789,66060
453,truncatedOctahedron_gyro_kis_hk17,15975,17284,1309,63456,62788
454,truncatedOctahedron_gyro_kis_hk17,15408,16748,1340,61891,61921
455,truncatedOctahedron_gyro_kis_hk17,15342,16646,1304,62396,62354
456,truncatedOctahedron_gyro_kis_hk17,14983,16302,1319,62101,62110
457,truncatedOctahedron_gyro_kis_hk17,14681,15890,1209,62157,62044
458,truncatedOctahedron_gyro_kis_hk17,22620,23912,1292,70400,70480
459,truncatedOctahedron_gyro_kis_hk17,24807,27382,2575,64630,65930
460,truncatedOctahedron_gyro_kis_hk17,26149,29129,2980,63803,64204
461,truncatedOctahedron_gyro_kis_hk17,24864,27974,3110,61229,61303
462,truncatedOctahedron_gyro_kis_hk17,26950,30616,3666,64546,65153
463,truncatedOctahedron_gyro_kis_hk17,25308,28854,3546,60818,60696
464,truncatedOctahedron_gyro_kis_hk17,30489,34358,3869,67640,67963
465,truncatedOctahedron_gyro_kis_hk17,19469,23186,3717,51130,51005
466,truncatedOctahedron_gyro_kis_hk17,21401,25265,3864,64393,64536
467,truncatedOctahedron_gyro_kis_hk17,19972,23793,3821,61031,60985
468,truncatedOctahedron_gyro_kis_hk17,21589,26106,4517,64079,64772
469,truncatedOctahedron_gyro_kis_hk17,21281,26027,4746,62153,62381
470,truncatedOctahedron_gyro_kis_hk17,30417,35380,4963,71596,71804
471,truncatedOctahedron_gyro_kis_hk17,24481,27456,2975,56508,54526
472,truncatedOctahedron_gyro_kis_hk17,25024,27989,2965,62997,62989
473,truncatedOctahedron_gyro_kis_hk17,24548,27498,2950,61984,61967
474,truncatedOctahedron_gyro_kis_hk17,25015,27732,2717,62926,62693
475,truncatedOctahedron_gyro_kis_hk17,25700,28478,2778,63199,63251
476,truncatedOctahedron_gyro_kis_hk17,29883,32494,2611,66645,66475
477,truncatedOctahedron_gyro_kis_hk17,17821,22620,4799,50396,52580
478,truncatedOctahedron_gyro_kis_hk17,18466,23169,4703,63107,63009
479,truncatedOctahedron_gyro_kis_hk17,17250,22085,4835,61245,61374
480,truncatedOctahedron_gyro_kis_hk17,18184,22853,4669,63395,63228
481,truncatedOctahedron_gyro_kis_hk17,16885,21486,4601,60860,60801
482,truncatedOctahedron_gyro_kis_hk17,29324,34017,4693,74893,74991
483,truncatedOctahedron_gyro_kis_hk17,44402,49765,5363,77525,78200
484,truncatedOctahedron_gyro_kis_hk17,43626,48597,4971,61687,61290
485,truncatedOctahedron_gyro_kis_hk17,42545,46765,4220,61381,60617
486,truncatedOctahedron_gyro_kis_hk17,40207,43855,3648,60124,59550
487,truncatedOctahedron_gyro_kis_hk17,37874,40714,2840,60128,59316
488,truncatedOctahedron_gyro_kis_hk17,36516,39117,2601,61104,60861
489,truncatedOctahedron_gyro_kis_hk17,36365,38510,2145,62366,61907
490,truncatedOctahedron_gyro_kis_hk17,37076,39263,2187,63171,63213
491,truncatedOctahedron_gyro_kis_hk17,35173,37278,2105,60554,60467
492,truncatedOctahedron_gyro_kis_hk17,34907,37069,2162,62191,62236
493,truncatedOctahedron_gyro_kis_hk17,35267,37364,2097,62822,62755
494,truncatedOctahedron_gyro_kis_hk17,34907,37125,2218,62101,62219
495,truncatedOctahedron_gyro_kis_hk17,34832,37071,2239,62385,62397
496,truncatedOctahedron_gyro_kis_hk17,35460,37686,2226,63089,63075
497,truncatedOctahedron_gyro_kis_hk17,37165,39194,2029,63818,63622
498,truncatedOctahedron_gyro_kis_hk17,36605,39068,2463,61901,62332
499,truncatedOctahedron_gyro_kis_hk17,35499,38010,2511,61355,61402
500,truncatedOctahedron_gyro_kis_hk17,38406,40871,2465,65367,65321
501,truncatedOctahedron_gyro_kis_hk17,38587,41086,2499,62643,62673
502,truncatedOctahedron_gyro_kis_hk17,37545,39772,2227,61464,61206
503,truncatedOctahedron_gyro_kis_hk17,39598,42672,3074,64515,65361
504,truncatedOctahedron_gyro_kis_hk17,38417,40887,2470,61280,60672
505,truncatedOctahedron_gyro_kis_hk17,38978,41336,2358,63024,62905
506,truncatedOctahedron_gyro_kis_hk17,39378,42171,2793,62861,63295
507,truncatedOctahedron_gyro_kis_hk17,41020,44270,3250,64102,64559
508,truncatedOctahedron_gyro_kis_hk17,39012,41402,2390,60454,59592
509,truncatedOctahedron_gyro_kis_hk17,40150,42579,2429,63600,63636
510,truncatedOctahedron_gyro_kis_hk17,40108,42945,2837,62419,62825
511,truncatedOctahedron_gyro_kis_hk17,40777,43970,3193,63130,63480
512,truncatedOctahedron_gyro_kis_hk17,37744,40290,2546,59425,58778
513,truncatedOctahedron_gyro_kis_hk17,37103,39471,2368,61535,61363
514,truncatedOctahedron_gyro_kis_hk17,38490,40974,2484,63849,63952
515,truncatedOctahedron_gyro_kis_hk17,37293,39512,2219,61264,60988
516,truncatedOctahedron_gyro_kis_hk17,36982,39199,2217,62192,62200
517,truncatedOctahedron_gyro_kis_hk17,36584,38715,2131,62068,61974
518,truncatedOctahedron_gyro_kis_hk17,36678,39001,2323,62549,62745
519,truncatedOctahedron_gyro_kis_hk17,35765,37980,2215,61549,61438
520,truncatedOctahedron_gyro_kis_hk17,36186,38580,2394,62883,63061
521,truncatedOctahedron_gyro_kis_hk17,35483,37661,2178,61759,61530
522,truncatedOctahedron_gyro_kis_hk17,35726,38051,2325,62697,62842
523,truncatedOctahedron_gyro_kis_hk17,34933,37082,2149,61667,61490
524,truncatedOctahedron_gyro_kis_hk17,35664,37892,2228,63192,63270
525,truncatedOctahedron_gyro_kis_hk17,34503,36697,2194,61299,61263
526,truncatedOctahedron_gyro_kis_hk17,35285,37538,2253,63243,63299
527,truncatedOctahedron_gyro_kis_hk17,34052,36243,2191,61227,61165
528,truncatedOctahedron_gyro_kis_hk17,35714,38033,2319,64131,64250
529,truncatedOctahedron_gyro_kis_hk17,34146,36314,2168,60664,60500
530,truncatedOctahedron_gyro_kis_hk17,35191,37361,2170,63504,63504
531,truncatedOctahedron_gyro_kis_hk17,34153,36271,2118,61427,61370
532,truncatedOctahedron_gyro_kis_hk17,35511,37701,2190,63820,63888
533,truncatedOctahedron_gyro_kis_hk17,34324,36445,2121,61281,61203
534,truncatedIcosahedron_ambo_relax_truncate001_hankin59,2067,2080,13,30205,28084
535,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9484,9884,400,69886,70255
536,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10097,10480,383,63074,63054
537,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9479,9911,432,61844,61891
538,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10926,11320,394,63908,63875
539,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12531,13184,653,64065,64311
540,truncatedIcosahedron_ambo_relax_truncate001_hankin59,13218,13836,618,63145,63103
541,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12635,13285,650,61878,61891
542,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12797,13613,816,62624,62782
543,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12946,13775,829,62664,62675
544,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15401,16255,854,64915,64936
545,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10821,11779,958,57522,57626
546,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10784,11703,919,62418,62375
547,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10892,11822,930,62569,62567
548,truncatedIcosahedron_ambo_relax_truncate001_hankin59,14535,15429,894,66105,66066
549,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15435,16258,823,63353,63283
550,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15133,16029,896,62152,62225
551,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15498,16310,812,62826,62724
552,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15007,15801,794,61974,61947
553,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15354,16185,831,62808,62840
554,truncatedIcosahedron_ambo_relax_truncate001_hankin59,25205,25991,786,72312,72257
555,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34307,34344,37,71556,70816
556,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33531,33569,38,61731,61739
557,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34557,34590,33,63488,63480
558,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33872,33925,53,61777,61795
559,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35162,35204,42,63750,63739
560,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34241,34302,61,61541,61558
561,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34931,34983,52,62859,62859
562,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36784,36835,51,64315,64312
563,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34824,34856,32,60498,60474
564,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33883,33932,49,61518,61533
565,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34764,34807,43,63338,63333
566,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33883,33949,66,61581,61601
567,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34957,35005,48,63536,63508
568,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34323,34395,72,61826,61848
569,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36177,36231,54,64316,64295
570,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34807,34869,62,61146,61152
571,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37086,37127,41,64746,64715
572,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35901,35946,45,61283,61277
573,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38065,38091,26,64625,64602
574,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36875,36914,39,61279,61283
575,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38570,38582,12,64143,64126
576,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36975,37017,42,60867,60883
577,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39512,39541,29,64653,64631
578,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38955,38965,10,61902,61884
579,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39970,39984,14,63477,63480
580,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37862,37896,34,60352,60371
581,truncatedIcosahedron_ambo_relax_truncate001_hankin59,40979,40988,9,65579,65552
582,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39834,39825,-9,61315,61294
583,truncatedIcosahedron_ambo_relax_truncate001_hankin59,40536,40548,12,63162,63183
584,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38652,38691,39,60631,60657
585,truncatedIcosahedron_ambo_relax_truncate001_hankin59,40049,40077,28,63860,63846
586,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38136,38152,16,60548,60534
587,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38497,38534,37,62817,62825
588,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37787,37816,29,61746,61740
589,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37676,37712,36,62351,62355
590,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37072,37101,29,61857,61837
591,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36337,36368,31,61724,61726
592,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37478,37510,32,63602,63603
593,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35649,35694,45,60346,60355
594,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36999,37019,20,63808,63779
595,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34977,35040,63,60442,60459
596,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36963,36975,12,64447,64394
597,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34595,34627,32,60147,60166
598,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36354,36383,29,64219,64216
599,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33902,33955,53,60008,60032
600,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36298,36330,32,64858,64835
601,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33577,33644,67,59740,59773
602,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35989,36044,55,64873,64860
603,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33940,34000,60,60402,60414
604,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36086,36134,48,64614,64593
605,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33838,33913,75,60197,60238
606,truncatedIcosahedron_ambo_relax_truncate001_hankin73,2010,2063,53,30621,30609
607,truncatedIcosahedron_ambo_relax_truncate001_hankin73,9020,9386,366,69473,69780
608,truncatedIcosahedron_ambo_relax_truncate001_hankin73,9315,9716,401,62753,62790
609,truncatedIcosahedron_ambo_relax_truncate001_hankin73,9011,9414,403,61875,61874
610,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10047,10463,416,63496,63507
611,truncatedIcosahedron_ambo_relax_truncate001_hankin73,11761,12309,548,64217,64344
612,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12071,12701,630,62769,62849
613,truncatedIcosahedron_ambo_relax_truncate001_hankin73,11866,12541,675,62254,62299
614,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12445,13231,786,63042,63137
615,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12560,13399,839,62574,62626
616,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15246,16013,767,65145,65070
617,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10606,11564,958,57815,57998
618,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10594,11503,909,62452,62394
619,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10642,11583,941,62507,62540
620,truncatedIcosahedron_ambo_relax_truncate001_hankin73,14176,15061,885,65994,65934
621,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15170,15954,784,63444,63338
622,truncatedIcosahedron_ambo_relax_truncate001_hankin73,14777,15552,775,62059,62049
623,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15335,16167,832,63016,63070
624,truncatedIcosahedron_ambo_relax_truncate001_hankin73,14653,15434,781,61834,61776
625,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15316,16125,809,62759,62795
626,truncatedIcosahedron_ambo_relax_truncate001_hankin73,25437,26265,828,72582,72599
627,truncatedIcosahedron_ambo_relax_truncate001_hankin73,34856,35128,272,71875,71316
628,truncatedIcosahedron_ambo_relax_truncate001_hankin73,32638,32920,282,60244,60240
629,truncatedIcosahedron_ambo_relax_truncate001_hankin73,36093,36320,227,65922,65859
630,truncatedIcosahedron_ambo_relax_truncate001_hankin73,33884,34173,289,60252,60310
