frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
1201,snubDodecahedron_truncate5d_ambo_dual,33692,37922,4230,63336,63556
1202,snubDodecahedron_truncate5d_ambo_dual,36243,40281,4038,65014,64821
1203,snubDodecahedron_truncate5d_ambo_dual,27037,33740,6703,53251,55922
1204,snubDodecahedron_truncate5d_ambo_dual,25506,30535,5029,60930,59257
1205,snubDodecahedron_truncate5d_ambo_dual,26812,31327,4515,63768,63251
1206,snubDodecahedron_truncate5d_ambo_dual,25971,30108,4137,61621,61243
1207,snubDodecahedron_truncate5d_ambo_dual,26894,31274,4380,63421,63682
1208,snubDodecahedron_truncate5d_ambo_dual,37433,41797,4364,72989,72983
1209,snubDodecahedron_truncate5d_ambo_dual,32860,37104,4244,57886,57756
1210,snubDodecahedron_truncate5d_ambo_dual,32103,36285,4182,61704,61639
1211,snubDodecahedron_truncate5d_ambo_dual,32088,36139,4051,62435,62314
1212,snubDodecahedron_truncate5d_ambo_dual,32385,35965,3580,62747,62288
1213,snubDodecahedron_truncate5d_ambo_dual,31859,35330,3471,61935,61826
1214,snubDodecahedron_truncate5d_ambo_dual,34462,37953,3491,65066,65083
1215,snubDodecahedron_truncate5d_ambo_dual,18929,25052,6123,46929,49568
1216,snubDodecahedron_truncate5d_ambo_dual,20386,26126,5740,63921,63535
1217,snubDodecahedron_truncate5d_ambo_dual,19380,25448,6068,61138,61461
1218,snubDodecahedron_truncate5d_ambo_dual,20681,26489,5808,63761,63503
1219,snubDodecahedron_truncate5d_ambo_dual,19685,25784,6099,61457,61754
1220,snubDodecahedron_truncate5d_ambo_dual,20866,26747,5881,63642,63478
1221,snubDodecahedron_truncate5d_ambo_dual,20778,26669,5891,62433,62383
1222,snubDodecahedron_truncate5d_ambo_dual,19825,26166,6341,61510,61965
1223,snubDodecahedron_truncate5d_ambo_dual,20772,26726,5954,63407,63013
1224,snubDodecahedron_truncate5d_ambo_dual,20413,27107,6694,62102,62848
1225,snubDodecahedron_truncate5d_ambo_dual,20610,26785,6175,62657,62145
1226,snubDodecahedron_truncate5d_ambo_dual,19557,26007,6450,61410,61682
1227,snubDodecahedron_truncate5d_ambo_dual,20099,26397,6298,63002,62842
1228,snubDodecahedron_truncate5d_ambo_dual,20048,26154,6106,62410,62223
1229,snubDodecahedron_truncate5d_ambo_dual,20133,26378,6245,62547,62686
1230,snubDodecahedron_truncate5d_ambo_dual,19820,26317,6497,62149,62400
1231,snubDodecahedron_truncate5d_ambo_dual,20028,26355,6327,62668,62499
1232,snubDodecahedron_truncate5d_ambo_dual,20894,27099,6205,63329,63204
1233,snubDodecahedron_truncate5d_ambo_dual,19850,26011,6161,61175,61120
1234,snubDodecahedron_truncate5d_ambo_dual,20226,26877,6651,62837,63383
1235,snubDodecahedron_truncate5d_ambo_dual,19875,26325,6450,62165,61892
1236,snubDodecahedron_truncate5d_ambo_dual,20912,27330,6418,63498,63464
1237,snubDodecahedron_truncate5d_ambo_dual,20243,26247,6004,61792,61366
1238,snubDodecahedron_truncate5d_ambo_dual,20648,26855,6207,62867,63069
1239,snubDodecahedron_truncate5d_ambo_dual,19673,25632,5959,61485,61238
1240,snubDodecahedron_truncate5d_ambo_dual,20731,26642,5911,63526,63472
1241,snubDodecahedron_truncate5d_ambo_dual,20016,25875,5859,61746,61695
1242,snubDodecahedron_truncate5d_ambo_dual,20238,26354,6116,62684,62941
1243,snubDodecahedron_truncate5d_ambo_dual,20492,26215,5723,62716,62320
1244,snubDodecahedron_truncate5d_ambo_dual,19906,25971,6065,61873,62217
1245,snubDodecahedron_truncate5d_ambo_dual,20111,25842,5731,62667,62331
1246,snubDodecahedron_truncate5d_ambo_dual,19802,25952,6150,62152,62571
1247,snubDodecahedron_truncate5d_ambo_dual,19785,25548,5763,62444,62110
1248,snubDodecahedron_truncate5d_ambo_dual,19234,25447,6213,61969,62361
1249,snubDodecahedron_truncate5d_ambo_dual,19488,25358,5870,62479,62120
1250,snubDodecahedron_truncate5d_ambo_dual,18981,25119,6138,61944,62222
1251,snubDodecahedron_truncate5d_ambo_dual,19200,25207,6007,62681,62550
1252,snubDodecahedron_truncate5d_ambo_dual,19065,25195,6130,62327,62455
1253,snubDodecahedron_truncate5d_ambo_dual,19062,25198,6136,62444,62464
1254,snubDodecahedron_truncate5d_ambo_dual,19145,24990,5845,62534,62254
1255,snubDodecahedron_truncate5d_ambo_dual,19335,25451,6116,62651,62927
1256,snubDodecahedron_truncate5d_ambo_dual,19580,25406,5826,62707,62417
1257,snubDodecahedron_truncate5d_ambo_dual,19417,25678,6261,62298,62732
1258,octahedron_hk34_ambo_hk72,1546,1537,-9,44590,38319
1259,octahedron_hk34_ambo_hk72,7718,7934,216,68626,68852
1260,octahedron_hk34_ambo_hk72,7846,8130,284,62590,62656
1261,octahedron_hk34_ambo_hk72,7655,7866,211,62276,62252
1262,octahedron_hk34_ambo_hk72,8052,8277,225,62914,62874
1263,octahedron_hk34_ambo_hk72,16404,16598,194,70776,70738
1264,octahedron_hk34_ambo_hk72,16400,16642,242,62443,62501
1265,octahedron_hk34_ambo_hk72,15771,15958,187,61505,61444
1266,octahedron_hk34_ambo_hk72,14736,14967,231,61421,61464
1267,octahedron_hk34_ambo_hk72,14294,14481,187,62000,61972
1268,octahedron_hk34_ambo_hk72,13858,14021,163,62012,61997
1269,octahedron_hk34_ambo_hk72,13740,13923,183,62328,62361
1270,octahedron_hk34_ambo_hk72,15336,15518,182,64037,64062
1271,octahedron_hk34_ambo_hk72,14504,14666,162,61579,61595
1272,octahedron_hk34_ambo_hk72,13905,14050,145,61859,61811
1273,octahedron_hk34_ambo_hk72,12918,13104,186,61474,61515
1274,octahedron_hk34_ambo_hk72,12368,12560,192,61911,61971
1275,octahedron_hk34_ambo_hk72,11757,11974,217,61907,61872
1276,octahedron_hk34_ambo_hk72,14139,14328,189,64843,64812
1277,octahedron_hk34_ambo_hk72,15739,16079,340,64016,64203
1278,octahedron_hk34_ambo_hk72,16166,16506,340,62873,62865
1279,octahedron_hk34_ambo_hk72,16180,16393,213,62474,62347
1280,octahedron_hk34_ambo_hk72,18048,18123,75,64327,64187
1281,octahedron_hk34_ambo_hk72,16068,16451,383,60214,60511
1282,octahedron_hk34_ambo_hk72,17298,17741,443,63685,63741
1283,octahedron_hk34_ambo_hk72,17137,17745,608,62296,62464
1284,octahedron_hk34_ambo_hk72,18850,19359,509,64172,64074
1285,octahedron_hk34_ambo_hk72,17147,17711,564,60759,60821
1286,octahedron_hk34_ambo_hk72,17657,18139,482,62970,62888
1287,octahedron_hk34_ambo_hk72,17436,17901,465,62240,62223
1288,octahedron_hk34_ambo_hk72,17885,18359,474,62910,62975
1289,octahedron_hk34_ambo_hk72,17503,17930,427,62135,62031
1290,octahedron_hk34_ambo_hk72,17900,18329,429,62864,62859
1291,octahedron_hk34_ambo_hk72,17449,17899,450,62010,62033
1292,octahedron_hk34_ambo_hk72,18463,18850,387,63481,63413
1293,octahedron_hk34_ambo_hk72,17319,17728,409,61316,61339
1294,octahedron_hk34_ambo_hk72,19419,19806,387,64550,64537
1295,octahedron_hk34_ambo_hk72,17441,17935,494,60483,60592
1296,octahedron_hk34_ambo_hk72,17700,18129,429,62719,62662
1297,octahedron_hk34_ambo_hk72,17253,17731,478,61703,61743
1298,octahedron_hk34_ambo_hk72,18990,19414,424,64199,64144
1299,octahedron_hk34_ambo_hk72,17685,18130,445,61158,61178
1300,octahedron_hk34_ambo_hk72,18243,18662,419,63020,62993
1301,octahedron_hk34_ambo_hk72,17771,18245,474,61988,62098
1302,octahedron_hk34_ambo_hk72,19389,19785,396,64131,63993
1303,octahedron_hk34_ambo_hk72,17718,18177,459,60790,60851
1304,octahedron_hk34_ambo_hk72,18406,18824,418,63157,63108
1305,octahedron_hk34_ambo_hk72,17751,18262,511,61786,61899
1306,octahedron_hk34_ambo_hk72,18860,19328,468,63549,63535
1307,octahedron_hk34_ambo_hk72,17510,17967,457,61118,61100
1308,octahedron_hk34_ambo_hk72,17830,18266,436,62779,62761
1309,octahedron_hk34_ambo_hk72,18145,18635,490,62782,62829
1310,octahedron_hk34_ambo_hk72,17418,17862,444,61735,61675
1311,octahedron_hk34_ambo_hk72,18053,18539,486,63097,63137
1312,octahedron_hk34_ambo_hk72,17463,17876,413,61869,61794
1313,octahedron_hk34_ambo_hk72,17760,18194,434,62516,62534
1314,octahedron_hk34_ambo_hk72,17383,17844,461,62072,62102
1315,octahedron_hk34_ambo_hk72,18086,18516,430,63165,63188
1316,octahedron_hk34_ambo_hk72,17421,17844,423,61850,61789
1317,octahedron_hk34_ambo_hk72,17870,18302,432,62910,62919
1318,octahedron_hk34_ambo_hk72,17389,17824,435,61980,61982
1319,octahedron_hk34_ambo_hk72,17874,18296,422,62946,62933
1320,octahedron_hk34_ambo_hk72,17315,17766,451,61903,61932
1321,octahedron_hk34_ambo_hk72,17888,18333,445,63024,63017
1322,octahedron_hk34_ambo_hk72,17362,17854,492,61934,61983
1323,octahedron_hk34_ambo_hk72,17932,18359,427,63031,62966
1324,octahedron_hk34_ambo_hk72,17071,17626,555,61600,61729
1325,octahedron_hk34_ambo_hk72,18111,18557,446,63505,63393
1326,octahedron_hk34_ambo_hk72,17340,17902,562,61691,61807
1327,octahedron_hk34_ambo_hk72,18078,18537,459,63197,63097
1328,rhombicuboctahedron_hk63_ambo_hk63,1741,1724,-17,46124,45653
1329,rhombicuboctahedron_hk63_ambo_hk63,9504,9900,396,69969,70423
1330,rhombicuboctahedron_hk63_ambo_hk63,9061,9426,365,62047,61979
1331,rhombicuboctahedron_hk63_ambo_hk63,9429,9868,439,62829,62900
1332,rhombicuboctahedron_hk63_ambo_hk63,9744,10240,496,62775,62834
1333,rhombicuboctahedron_hk63_ambo_hk63,19058,19501,443,71729,71693
1334,rhombicuboctahedron_hk63_ambo_hk63,17768,18115,347,61157,61061
1335,rhombicuboctahedron_hk63_ambo_hk63,16496,16771,275,61182,61115
1336,rhombicuboctahedron_hk63_ambo_hk63,15427,15715,288,61390,61405
1337,rhombicuboctahedron_hk63_ambo_hk63,15400,15744,344,62430,62485
1338,rhombicuboctahedron_hk63_ambo_hk63,18097,18171,74,65156,64887
1339,rhombicuboctahedron_hk63_ambo_hk63,18462,18525,63,62830,62813
1340,rhombicuboctahedron_hk63_ambo_hk63,18000,18365,365,61997,62302
1341,rhombicuboctahedron_hk63_ambo_hk63,18206,18617,411,62624,62658
1342,rhombicuboctahedron_hk63_ambo_hk63,18323,18716,393,62558,62593
1343,rhombicuboctahedron_hk63_ambo_hk63,17033,17480,447,61223,61226
1344,rhombicuboctahedron_hk63_ambo_hk63,16842,17298,456,62272,62278
1345,rhombicuboctahedron_hk63_ambo_hk63,16092,16577,485,61394,61419
1346,rhombicuboctahedron_hk63_ambo_hk63,21649,22139,490,68024,68030
1347,rhombicuboctahedron_hk63_ambo_hk63,26504,27301,797,67266,67591
1348,rhombicuboctahedron_hk63_ambo_hk63,25415,26108,693,61371,61238
1349,rhombicuboctahedron_hk63_ambo_hk63,24872,25105,233,61914,61455
1350,rhombicuboctahedron_hk63_ambo_hk63,26176,26449,273,63766,63803
1351,rhombicuboctahedron_hk63_ambo_hk63,25771,26169,398,62054,62168
1352,rhombicuboctahedron_hk63_ambo_hk63,26328,26739,411,63017,63030
1353,rhombicuboctahedron_hk63_ambo_hk63,26769,27250,481,62899,62972
1354,rhombicuboctahedron_hk63_ambo_hk63,25693,26641,948,61382,61853
1355,rhombicuboctahedron_hk63_ambo_hk63,24555,25430,875,61323,61250
1356,rhombicuboctahedron_hk63_ambo_hk63,23748,24589,841,61658,61674
1357,rhombicuboctahedron_hk63_ambo_hk63,24839,25716,877,63605,63587
1358,rhombicuboctahedron_hk63_ambo_hk63,23374,24221,847,60997,60967
1359,rhombicuboctahedron_hk63_ambo_hk63,24830,25670,840,63918,63903
1360,rhombicuboctahedron_hk63_ambo_hk63,23387,24276,889,61025,61051
1361,rhombicuboctahedron_hk63_ambo_hk63,24846,25741,895,63600,63604
1362,rhombicuboctahedron_hk63_ambo_hk63,23572,24580,1008,61188,61300
1363,rhombicuboctahedron_hk63_ambo_hk63,25214,26125,911,64102,64007
1364,rhombicuboctahedron_hk63_ambo_hk63,24027,24942,915,61272,61285
1365,rhombicuboctahedron_hk63_ambo_hk63,25185,26054,869,63620,63570
1366,rhombicuboctahedron_hk63_ambo_hk63,24173,25124,951,61449,61530
1367,rhombicuboctahedron_hk63_ambo_hk63,25511,26444,933,63804,63782
1368,rhombicuboctahedron_hk63_ambo_hk63,24988,25946,958,61939,61952
1369,rhombicuboctahedron_hk63_ambo_hk63,25385,26277,892,62865,62844
1370,rhombicuboctahedron_hk63_ambo_hk63,25054,26060,1006,62185,62243
1371,rhombicuboctahedron_hk63_ambo_hk63,25344,26244,900,62752,62644
1372,rhombicuboctahedron_hk63_ambo_hk63,25319,26288,969,62419,62504
1373,rhombicuboctahedron_hk63_ambo_hk63,26118,27144,1026,63259,63323
1374,rhombicuboctahedron_hk63_ambo_hk63,25582,26578,996,61925,61896
1375,rhombicuboctahedron_hk63_ambo_hk63,25176,26090,914,62054,61973
1376,rhombicuboctahedron_hk63_ambo_hk63,25537,26569,1032,62823,62940
1377,rhombicuboctahedron_hk63_ambo_hk63,26002,27023,1021,62680,62670
1378,rhombicuboctahedron_hk63_ambo_hk63,25094,25959,865,61543,61397
1379,rhombicuboctahedron_hk63_ambo_hk63,24917,25857,940,62291,62360
1380,rhombicuboctahedron_hk63_ambo_hk63,24899,25818,919,62442,62430
1381,rhombicuboctahedron_hk63_ambo_hk63,25328,26215,887,62891,62858
1382,rhombicuboctahedron_hk63_ambo_hk63,24244,25084,840,61378,61328
1383,rhombicuboctahedron_hk63_ambo_hk63,24569,25488,919,62787,62919
1384,rhombicuboctahedron_hk63_ambo_hk63,24124,25001,877,62070,61974
1385,rhombicuboctahedron_hk63_ambo_hk63,24401,25273,872,62745,62734
1386,rhombicuboctahedron_hk63_ambo_hk63,24254,25096,842,62313,62284
1387,rhombicuboctahedron_hk63_ambo_hk63,24340,25194,854,62548,62565
1388,rhombicuboctahedron_hk63_ambo_hk63,24129,24955,826,62257,62221
1389,rhombicuboctahedron_hk63_ambo_hk63,23875,24711,836,62205,62217
1390,rhombicuboctahedron_hk63_ambo_hk63,24033,24882,849,62619,62628
1391,rhombicuboctahedron_hk63_ambo_hk63,23840,24722,882,62268,62307
1392,rhombicuboctahedron_hk63_ambo_hk63,23962,24818,856,62573,62552
1393,rhombicuboctahedron_hk63_ambo_hk63,23719,24573,854,61980,61973
1394,rhombicuboctahedron_hk63_ambo_hk63,23776,24690,914,62517,62580
1395,rhombicuboctahedron_hk63_ambo_hk63,23738,24580,842,62422,62351
1396,rhombicuboctahedron_hk63_ambo_hk63,23812,24662,850,62540,62599
1397,rhombicuboctahedron_hk63_ambo_hk63,23724,24573,849,62427,62379
1398,truncatedIcosahedron_hk54_ambo_hk72,1850,1841,-9,40587,39729
1399,truncatedIcosahedron_hk54_ambo_hk72,10059,10434,375,70663,71049
1400,truncatedIcosahedron_hk54_ambo_hk72,9585,9921,336,61986,61949
1401,truncatedIcosahedron_hk54_ambo_hk72,9634,9961,327,62517,62501
1402,truncatedIcosahedron_hk54_ambo_hk72,11366,11718,352,64200,64216
1403,truncatedIcosahedron_hk54_ambo_hk72,17449,17867,418,68507,68574
1404,truncatedIcosahedron_hk54_ambo_hk72,17955,18316,361,62960,62901
1405,truncatedIcosahedron_hk54_ambo_hk72,15747,16075,328,60249,60223
1406,truncatedIcosahedron_hk54_ambo_hk72,16798,17158,360,63510,63526
1407,truncatedIcosahedron_hk54_ambo_hk72,15961,16458,497,61618,61758
1408,truncatedIcosahedron_hk54_ambo_hk72,16704,17073,369,63201,63064
1409,truncatedIcosahedron_hk54_ambo_hk72,16159,16541,382,61598,61595
1410,truncatedIcosahedron_hk54_ambo_hk72,20787,21163,376,67086,67139
1411,truncatedIcosahedron_hk54_ambo_hk72,20073,20596,523,61746,61871
1412,truncatedIcosahedron_hk54_ambo_hk72,20102,20699,597,62486,62559
1413,truncatedIcosahedron_hk54_ambo_hk72,18772,19326,554,61129,61094
1414,truncatedIcosahedron_hk54_ambo_hk72,18887,19518,631,62577,62652
1415,truncatedIcosahedron_hk54_ambo_hk72,17900,18564,664,61476,61496
1416,truncatedIcosahedron_hk54_ambo_hk72,27682,28359,677,72247,72257
1417,truncatedIcosahedron_hk54_ambo_hk72,30546,31558,1012,65282,65602
1418,truncatedIcosahedron_hk54_ambo_hk72,30161,30985,824,62074,61873
1419,truncatedIcosahedron_hk54_ambo_hk72,28794,29424,630,61091,60887
1420,truncatedIcosahedron_hk54_ambo_hk72,30090,30511,421,63753,63547
1421,truncatedIcosahedron_hk54_ambo_hk72,29619,30674,1055,61982,62622
1422,truncatedIcosahedron_hk54_ambo_hk72,30045,31926,1881,62885,63711
1423,truncatedIcosahedron_hk54_ambo_hk72,30317,32727,2410,62731,63260
1424,truncatedIcosahedron_hk54_ambo_hk72,32099,34520,2421,64296,64306
1425,truncatedIcosahedron_hk54_ambo_hk72,29888,32263,2375,59990,59938
1426,truncatedIcosahedron_hk54_ambo_hk72,29964,32317,2353,62535,62521
1427,truncatedIcosahedron_hk54_ambo_hk72,30176,32633,2457,62672,62783
1428,truncatedIcosahedron_hk54_ambo_hk72,30199,32524,2325,62483,62354
1429,truncatedIcosahedron_hk54_ambo_hk72,30699,33018,2319,62965,62944
1430,truncatedIcosahedron_hk54_ambo_hk72,30452,32784,2332,62215,62235
1431,truncatedIcosahedron_hk54_ambo_hk72,31232,33524,2292,63239,63201
1432,truncatedIcosahedron_hk54_ambo_hk72,31613,34000,2387,62831,62938
1433,truncatedIcosahedron_hk54_ambo_hk72,32090,34413,2323,62921,62873
1434,truncatedIcosahedron_hk54_ambo_hk72,34867,37357,2490,65233,65403
1435,truncatedIcosahedron_hk54_ambo_hk72,32082,34383,2301,59682,59488
1436,truncatedIcosahedron_hk54_ambo_hk72,33451,35870,2419,63819,63946
1437,truncatedIcosahedron_hk54_ambo_hk72,32584,35080,2496,61601,61723
1438,truncatedIcosahedron_hk54_ambo_hk72,37292,40006,2714,67224,67395
1439,truncatedIcosahedron_hk54_ambo_hk72,33969,36470,2501,59129,58924
1440,truncatedIcosahedron_hk54_ambo_hk72,36049,38599,2550,64542,64590
1441,truncatedIcosahedron_hk54_ambo_hk72,33373,35899,2526,59544,59509
1442,truncatedIcosahedron_hk54_ambo_hk72,38196,40870,2674,67286,67431
1443,truncatedIcosahedron_hk54_ambo_hk72,33663,36054,2391,57928,57644
1444,truncatedIcosahedron_hk54_ambo_hk72,36462,39156,2694,65261,65569
1445,truncatedIcosahedron_hk54_ambo_hk72,33975,36589,2614,59975,59891
1446,truncatedIcosahedron_hk54_ambo_hk72,35272,37942,2670,63757,63815
1447,truncatedIcosahedron_hk54_ambo_hk72,33500,35874,2374,60689,60393
1448,truncatedIcosahedron_hk54_ambo_hk72,34192,36595,2403,63152,63182
1449,truncatedIcosahedron_hk54_ambo_hk72,33516,35958,2442,61784,61826
1450,truncatedIcosahedron_hk54_ambo_hk72,32679,35262,2583,61624,61765
1451,truncatedIcosahedron_hk54_ambo_hk72,32468,34789,2321,62249,62043
1452,truncatedIcosahedron_hk54_ambo_hk72,31562,33943,2381,61608,61613
1453,truncatedIcosahedron_hk54_ambo_hk72,32489,34839,2350,63387,63364
1454,truncatedIcosahedron_hk54_ambo_hk72,31253,33664,2411,61227,61287
1455,truncatedIcosahedron_hk54_ambo_hk72,31663,33888,2225,62870,62685
1456,truncatedIcosahedron_hk54_ambo_hk72,30898,33181,2283,61692,61762
1457,truncatedIcosahedron_hk54_ambo_hk72,31102,33477,2375,62424,62512
1458,truncatedIcosahedron_hk54_ambo_hk72,30700,32964,2264,62050,61949
1459,truncatedIcosahedron_hk54_ambo_hk72,31035,33340,2305,62797,62833
1460,truncatedIcosahedron_hk54_ambo_hk72,30778,33053,2275,62205,62180
1461,truncatedIcosahedron_hk54_ambo_hk72,30344,32713,2369,62017,62120
1462,truncatedIcosahedron_hk54_ambo_hk72,30766,33169,2403,62872,62918
1463,truncatedIcosahedron_hk54_ambo_hk72,30306,32686,2380,62002,61979
1464,truncatedIcosahedron_hk54_ambo_hk72,30609,32949,2340,62764,62777
1465,truncatedIcosahedron_hk54_ambo_hk72,30752,33064,2312,62657,62567
1466,truncatedIcosahedron_hk54_ambo_hk72,30934,33357,2423,62644,62755
1467,truncatedIcosahedron_hk54_ambo_hk72,30407,32629,2222,61923,61734
1468,dodecahedron_hk54_ambo_hk72,1575,1564,-11,33629,31397
1469,dodecahedron_hk54_ambo_hk72,8553,8777,224,69433,69674
1470,dodecahedron_hk54_ambo_hk72,7702,7916,214,61614,61600
1471,dodecahedron_hk54_ambo_hk72,8577,8822,245,63337,63368
1472,dodecahedron_hk54_ambo_hk72,8103,8336,233,61988,61981
1473,dodecahedron_hk54_ambo_hk72,15259,15509,250,69353,69353
1474,dodecahedron_hk54_ambo_hk72,12731,12959,228,59928,59908
1475,dodecahedron_hk54_ambo_hk72,14063,14246,183,63787,63748
1476,dodecahedron_hk54_ambo_hk72,12295,12490,195,60680,60710
1477,dodecahedron_hk54_ambo_hk72,14278,14584,306,64444,64553
1478,dodecahedron_hk54_ambo_hk72,14570,14842,272,62730,62772
1479,dodecahedron_hk54_ambo_hk72,13868,14110,242,61815,61734
1480,dodecahedron_hk54_ambo_hk72,16955,17157,202,65541,65506
1481,dodecahedron_hk54_ambo_hk72,15759,16000,241,61234,61253
1482,dodecahedron_hk54_ambo_hk72,16110,16424,314,62811,62877
1483,dodecahedron_hk54_ambo_hk72,14476,14817,341,60829,60850
1484,dodecahedron_hk54_ambo_hk72,14577,14885,308,62565,62531
1485,dodecahedron_hk54_ambo_hk72,13698,14050,352,61583,61625
1486,dodecahedron_hk54_ambo_hk72,17938,18303,365,66702,66715
1487,dodecahedron_hk54_ambo_hk72,21053,21600,547,65537,65716
1488,dodecahedron_hk54_ambo_hk72,22105,22596,491,63507,63441
1489,dodecahedron_hk54_ambo_hk72,20160,20463,303,60244,60066
